[ 0.24567479  0.43985974] 0
[ 0.23453997  0.42250833] 0
[ 0.23292148  0.43616359] 0
[ 0.24342455  0.44409513] 0
[ 0.2852713   0.46301055] 0
[ 0.24274362  0.43111733] 0
[ 0.23420667  0.42599951] 0
[ 0.27394188  0.48335968] 0
[ 0.254569    0.45271368] 0
[ 0.21470185  0.42415276] 0
[ 0.2244648   0.42936138] 0
[ 0.28685433  0.46576688] 0
[ 0.21553149  0.42027044] 0
[ 0.29817398  0.48396125] 0
[ 0.26365821  0.48071232] 0
[ 0.26125632  0.45182124] 0
[ 0.25685378  0.47450796] 0
[ 0.20988328  0.41386953] 0
[ 0.2871156   0.47421234] 0
[ 0.23322391  0.45041923] 0
[ 0.2902883   0.47425704] 0
[ 0.29652139  0.4929494 ] 0
[ 0.21666981  0.41697626] 0
[ 0.25706847  0.46118888] 0
[ 0.29500414  0.44554728] 0
[ 0.20119479  0.40752169] 0
[ 0.23224516  0.43325828] 0
[ 0.29305899  0.47152207] 0
[ 0.29898652  0.49336951] 0
[ 0.23040512  0.42583495] 0
[ 0.24664946  0.46378286] 0
[ 0.29556354  0.45405795] 0
[ 0.26917742  0.44588364] 0
[ 0.27583642  0.46995402] 0
[ 0.22052609  0.43222707] 0
[ 0.2225821   0.41089567] 0
[ 0.20846656  0.41700248] 0
[ 0.27153791  0.47248359] 0
[ 0.28847315  0.4888969 ] 0
[ 0.28041114  0.44739166] 0
[ 0.24226473  0.42694782] 0
[ 0.27079263  0.47601804] 0
[ 0.29066102  0.45902995] 0
[ 0.28808227  0.48347324] 0
[ 0.24129464  0.40906548] 0
[ 0.21802165  0.41510009] 0
[ 0.26557008  0.46356676] 0
[ 0.29266607  0.4524753 ] 0
[ 0.29470508  0.47974183] 0
[ 0.23727818  0.42033556] 0
[ 0.24936493  0.45000049] 0
[ 0.28034046  0.46247753] 0
[ 0.25837627  0.45391512] 0
[ 0.25722051  0.42370973] 0
[ 0.29954933  0.45611014] 0
[ 0.2857556   0.45986229] 0
[ 0.25226388  0.44278232] 0
[ 0.28441031  0.46243949] 0
[ 0.27051592  0.46363546] 0
[ 0.20063973  0.40947879] 0
[ 0.29764636  0.48420715] 0
[ 0.22123499  0.42577328] 0
[ 0.2896906   0.46474913] 0
[ 0.23223652  0.43512214] 0
[ 0.2581081   0.44731518] 0
[ 0.24068045  0.42858661] 0
[ 0.2182382   0.40742733] 0
[ 0.23632372  0.42767199] 0
[ 0.26793748  0.48551879] 0
[ 0.25946815  0.47112618] 0
[ 0.27859998  0.47786446] 0
[ 0.23932775  0.44937737] 0
[ 0.27551347  0.45573241] 0
[ 0.21527879  0.42963613] 0
[ 0.23681268  0.43040616] 0
[ 0.29245288  0.49326102] 0
[ 0.27236058  0.43573863] 0
[ 0.29515189  0.48617098] 0
[ 0.29750662  0.47669422] 0
[ 0.22073657  0.43939568] 0
[ 0.24884403  0.40473204] 0
[ 0.21529321  0.43854695] 0
[ 0.25890177  0.43802148] 0
[ 0.25907993  0.46020533] 0
[ 0.203221    0.42987621] 0
[ 0.25449537  0.43437206] 0
[ 0.23210119  0.43628272] 0
[ 0.28604429  0.44729821] 0
[ 0.2420687   0.43777726] 0
[ 0.22465766  0.40331264] 0
[ 0.25562003  0.44703899] 0
[ 0.25814485  0.48540574] 0
[ 0.20617348  0.40296096] 0
[ 0.28004877  0.45991431] 0
[ 0.29313043  0.49255372] 0
[ 0.295996   0.4751971] 0
[ 0.25782943  0.45404271] 0
[ 0.28923528  0.47458392] 0
[ 0.27152529  0.42745379] 0
[ 0.20276086  0.41902393] 0
[ 0.20425477  0.41765415] 0
[ 0.26517704  0.441335  ] 0
[ 0.2943581   0.47357413] 0
[ 0.24745651  0.44278433] 0
[ 0.23788553  0.43686804] 0
[ 0.26961234  0.42284723] 0
[ 0.26020656  0.44306234] 0
[ 0.26213385  0.44560033] 0
[ 0.28459956  0.46399427] 0
[ 0.22094764  0.45007909] 0
[ 0.25558345  0.4417375 ] 0
[ 0.28518497  0.48602341] 0
[ 0.29825002  0.48355726] 0
[ 0.21929705  0.42657717] 0
[ 0.23815727  0.43173578] 0
[ 0.28451561  0.43686396] 0
[ 0.24246015  0.41161069] 0
[ 0.2463151   0.44184622] 0
[ 0.29065107  0.46773474] 0
[ 0.29154411  0.48343442] 0
[ 0.2599252  0.4672303] 0
[ 0.28784452  0.47101546] 0
[ 0.26892622  0.48419213] 0
[ 0.25631687  0.42524986] 0
[ 0.27746664  0.49348081] 0
[ 0.20317548  0.40605291] 0
[ 0.25718962  0.44709721] 0
[ 0.25637387  0.47038633] 0
[ 0.28687343  0.45781355] 0
