[ 0.90571866  0.87607269] 0
[ 0.91644618  0.89063314] 0
[ 0.90741448  0.86197551] 0
[ 0.93435334  0.89220474] 0
[ 0.943383    0.88400572] 0
[ 0.95973912  0.88769373] 0
[ 0.90339328  0.88692011] 0
[ 0.91703981  0.88186863] 0
[ 0.95696552  0.89151407] 0
[ 0.93956293  0.89344108] 0
[ 0.96384858  0.89082604] 0
[ 0.92443607  0.8896139 ] 0
[ 0.93446498  0.89655081] 0
[ 0.92351818  0.88514545] 0
[ 0.92809207  0.88661619] 0
[ 0.94763164  0.88950504] 0
[ 0.911317    0.86786459] 0
[ 0.90439403  0.89566688] 0
[ 0.90187733  0.88672112] 0
[ 0.90044868  0.88895598] 0
[ 0.93563899  0.8976757 ] 0
[ 0.91596566  0.8832135 ] 0
[ 0.93434568  0.86532721] 0
[ 0.92478598  0.89694471] 0
[ 0.93072922  0.89185765] 0
[ 0.91012196  0.87692419] 0
[ 0.91781377  0.86608557] 0
[ 0.91165452  0.89461489] 0
[ 0.9172735   0.87012204] 0
[ 0.94603303  0.89719346] 0
[ 0.90606325  0.88471129] 0
[ 0.90263278  0.88536131] 0
[ 0.92366848  0.89527827] 0
[ 0.90821596  0.87595405] 0
[ 0.96065605  0.87742141] 0
[ 0.91997556  0.89277924] 0
[ 0.92522493  0.88802096] 0
[ 0.90779602  0.89124755] 0
[ 0.97830852  0.89442542] 0
[ 0.93641744  0.8957208 ] 0
[ 0.94084324  0.88515719] 0
[ 0.92625854  0.88894527] 0
[ 0.92620519  0.899884  ] 0
[ 0.91022056  0.87917457] 0
[ 0.91975049  0.87342132] 0
[ 0.9121403   0.88784578] 0
[ 0.90547469  0.88429623] 0
[ 0.91944038  0.86508702] 0
[ 0.90988181  0.89568124] 0
[ 0.93278522  0.87804799] 0
[ 0.93127327  0.89960554] 0
[ 0.95491344  0.89390421] 0
[ 0.93085162  0.89681493] 0
[ 0.92968776  0.88003392] 0
