[ 0.62270719  0.21344269] 0
[ 0.66617356  0.28340241] 0
[ 0.63829147  0.2897691 ] 0
[ 0.61899625  0.21524078] 0
[ 0.60348282  0.22821472] 0
[ 0.63361434  0.24654937] 0
[ 0.67496479  0.2993149 ] 0
[ 0.62076134  0.298484  ] 0
[ 0.62124126  0.22303656] 0
[ 0.6243615   0.29371341] 0
[ 0.62762798  0.29069806] 0
[ 0.69567123  0.28534654] 0
[ 0.62723814  0.28082061] 0
[ 0.68719228  0.29691011] 0
[ 0.62154426  0.21315917] 0
[ 0.63200052  0.28610567] 0
[ 0.6292218   0.28485838] 0
[ 0.60566051  0.20422068] 0
[ 0.62520446  0.28548212] 0
[ 0.69662416  0.28003323] 0
[ 0.61741947  0.26168101] 0
[ 0.64283622  0.20519791] 0
[ 0.63447198  0.26482567] 0
[ 0.62340931  0.24622876] 0
[ 0.66449812  0.29013974] 0
[ 0.6294091   0.28797443] 0
[ 0.6890698   0.28912103] 0
[ 0.65976214  0.29616306] 0
[ 0.63867942  0.29280557] 0
[ 0.62365725  0.2767624 ] 0
[ 0.66533996  0.20158337] 0
[ 0.69046114  0.29661545] 0
[ 0.62015535  0.28912198] 0
[ 0.61921616  0.2424356 ] 0
[ 0.6798438   0.26140339] 0
[ 0.61595573  0.27497938] 0
[ 0.63882547  0.2637097 ] 0
[ 0.62350128  0.25640726] 0
[ 0.62380383  0.24255452] 0
[ 0.65461762  0.25074441] 0
[ 0.63806749  0.26467066] 0
[ 0.64451308  0.23332129] 0
[ 0.64419873  0.27914745] 0
[ 0.61930569  0.2592707 ] 0
[ 0.64145785  0.28995748] 0
[ 0.63514123  0.26943388] 0
[ 0.62615554  0.21172428] 0
[ 0.62147575  0.23527557] 0
[ 0.63145443  0.28670561] 0
[ 0.6166188   0.24139496] 0
[ 0.64632477  0.27883721] 0
[ 0.60540396  0.29209885] 0
[ 0.66770434  0.29706983] 0
[ 0.6736465   0.27640877] 0
[ 0.63673719  0.23864052] 0
[ 0.61874279  0.20207194] 0
[ 0.65203208  0.28935086] 0
[ 0.68826097  0.2586744 ] 0
[ 0.69765063  0.26881842] 0
[ 0.64776421  0.29985735] 0
[ 0.69637262  0.27503031] 0
[ 0.62889958  0.29705312] 0
[ 0.62816111  0.29365353] 0
[ 0.63092678  0.20835364] 0
[ 0.64150575  0.27313446] 0
[ 0.62386931  0.221098  ] 0
[ 0.64644457  0.26598358] 0
[ 0.65723044  0.22253662] 0
[ 0.60751742  0.21042073] 0
[ 0.65513205  0.23107469] 0
[ 0.61521477  0.27724462] 0
[ 0.67216146  0.24365913] 0
[ 0.62229227  0.28215314] 0
[ 0.62699512  0.20764266] 0
[ 0.61842804  0.23290139] 0
[ 0.68540622  0.28373689] 0
[ 0.658355    0.29217446] 0
[ 0.63301792  0.27644503] 0
[ 0.61637587  0.28305644] 0
[ 0.60982968  0.29141067] 0
[ 0.61291627  0.24211215] 0
[ 0.67403837  0.25047895] 0
[ 0.62004042  0.28115897] 0
[ 0.6362659   0.25414406] 0
[ 0.68041321  0.275203  ] 0
[ 0.64448723  0.26025777] 0
[ 0.62388477  0.23212495] 0
[ 0.64982206  0.28494671] 0
[ 0.60212726  0.25379743] 0
[ 0.61355636  0.23845489] 0
[ 0.60089412  0.2646916 ] 0
[ 0.63369024  0.24302415] 0
[ 0.61025564  0.28782338] 0
[ 0.61220975  0.28938665] 0
[ 0.6059224   0.26594274] 0
[ 0.69638625  0.29132733] 0
[ 0.65805674  0.25551289] 0
[ 0.61209219  0.27291323] 0
[ 0.60722603  0.23737661] 0
[ 0.67863604  0.21219706] 0
[ 0.62291938  0.29630608] 0
[ 0.6930176   0.26666085] 0
[ 0.60011636  0.29418505] 0
[ 0.66101414  0.26362681] 0
[ 0.68636341  0.26184777] 0
[ 0.65154103  0.25860765] 0
[ 0.64823309  0.22032313] 0
[ 0.6174512   0.25664744] 0
[ 0.61610004  0.25868708] 0
[ 0.64946677  0.28144854] 0
[ 0.64266696  0.24317967] 0
[ 0.67346621  0.29156987] 0
[ 0.63629357  0.28860627] 0
[ 0.61620024  0.25895158] 0
[ 0.64420669  0.25067916] 0
[ 0.60718217  0.28432805] 0
[ 0.64525882  0.2359231 ] 0
[ 0.6128301   0.26423307] 0
[ 0.64698835  0.27799377] 0
[ 0.63210629  0.22279306] 0
