[ 0.49890422  0.35899285] 0
[ 0.45216197  0.314901  ] 0
[ 0.47331322  0.33582625] 0
[ 0.43797363  0.35963546] 0
[ 0.49967375  0.38896164] 0
[ 0.42995089  0.31700355] 0
[ 0.49568     0.36095574] 0
[ 0.41959711  0.38146648] 0
[ 0.48101231  0.39183504] 0
[ 0.41487514  0.30723427] 0
[ 0.46766866  0.39847103] 0
[ 0.44415132  0.36479217] 0
[ 0.40669237  0.31333562] 0
[ 0.43645069  0.34656875] 0
[ 0.42751505  0.32063648] 0
[ 0.49543265  0.3229145 ] 0
[ 0.44303254  0.33974278] 0
[ 0.40893366  0.30897404] 0
[ 0.43365118  0.32024845] 0
[ 0.46566164  0.34078954] 0
[ 0.43743294  0.32736   ] 0
[ 0.48589082  0.34255293] 0
[ 0.45016719  0.34649371] 0
[ 0.44227999  0.39762202] 0
[ 0.46866431  0.32132872] 0
[ 0.47700293  0.33026657] 0
[ 0.47657961  0.37309809] 0
[ 0.47865051  0.30692603] 0
[ 0.46325207  0.39556056] 0
[ 0.42347557  0.33657197] 0
[ 0.45315961  0.37595652] 0
[ 0.49519825  0.33490027] 0
[ 0.40591535  0.39110697] 0
[ 0.42485337  0.31550647] 0
[ 0.41964173  0.34723656] 0
[ 0.40524881  0.32999519] 0
[ 0.46889279  0.33758013] 0
[ 0.43284077  0.3012837 ] 0
[ 0.45704606  0.36599768] 0
[ 0.43972926  0.30565401] 0
[ 0.44450314  0.33648607] 0
[ 0.45258519  0.39931374] 0
[ 0.42667713  0.32925847] 0
[ 0.44010904  0.33099016] 0
[ 0.47539648  0.33719624] 0
[ 0.44491558  0.33669116] 0
[ 0.49572849  0.36102814] 0
[ 0.46564594  0.32989428] 0
[ 0.44424972  0.36008857] 0
[ 0.44565418  0.39767712] 0
[ 0.43670376  0.3550331 ] 0
[ 0.48298073  0.33827492] 0
[ 0.49700233  0.36882694] 0
[ 0.45911999  0.32752681] 0
[ 0.41107389  0.39166473] 0
[ 0.40785597  0.30258244] 0
[ 0.43013875  0.39949857] 0
[ 0.47289856  0.32120946] 0
[ 0.41520294  0.3327551 ] 0
[ 0.42345584  0.36947357] 0
[ 0.45410961  0.31548993] 0
[ 0.45088459  0.31255571] 0
[ 0.49405455  0.35596738] 0
[ 0.48893562  0.35956098] 0
[ 0.41896026  0.34197933] 0
[ 0.44503929  0.39270344] 0
[ 0.47534477  0.37936824] 0
[ 0.42284684  0.34539179] 0
[ 0.47407485  0.33264128] 0
[ 0.43664644  0.37158628] 0
[ 0.41640269  0.36562173] 0
[ 0.40535462  0.38944353] 0
[ 0.49537303  0.39531346] 0
[ 0.42245617  0.3330681 ] 0
[ 0.41676062  0.36111134] 0
[ 0.4493404   0.36335635] 0
[ 0.48886073  0.3392249 ] 0
[ 0.49375105  0.382236  ] 0
[ 0.4738376   0.32732387] 0
[ 0.43367162  0.31671322] 0
[ 0.40600914  0.37742451] 0
[ 0.43333348  0.32677422] 0
[ 0.41979564  0.33262028] 0
[ 0.43317915  0.33885176] 0
[ 0.46293034  0.39024387] 0
[ 0.42207548  0.35191752] 0
[ 0.40470828  0.31068373] 0
[ 0.4216961   0.37339835] 0
[ 0.42110072  0.31985399] 0
[ 0.4806159   0.31371488] 0
[ 0.48948973  0.39610339] 0
[ 0.47790328  0.32401373] 0
