[ 0.88230991  0.50718458] 0
[ 0.86147885  0.52425307] 0
[ 0.89322967  0.53925777] 0
[ 0.81255302  0.51785677] 0
[ 0.89354637  0.53021114] 0
[ 0.89505227  0.54642079] 0
[ 0.85856986  0.55734955] 0
[ 0.88609448  0.50344001] 0
[ 0.85878803  0.52358267] 0
[ 0.89975128  0.56905749] 0
[ 0.81388993  0.5081132 ] 0
[ 0.89122952  0.52724609] 0
[ 0.87123345  0.55340155] 0
[ 0.81391004  0.53987676] 0
[ 0.87073913  0.5093702 ] 0
[ 0.89522239  0.56906044] 0
[ 0.83458413  0.53102022] 0
[ 0.88004044  0.51069064] 0
[ 0.80622385  0.58785052] 0
[ 0.84950012  0.59104923] 0
[ 0.88626528  0.50679827] 0
[ 0.84686302  0.54040816] 0
[ 0.85988499  0.5877504 ] 0
[ 0.88740213  0.52236119] 0
[ 0.89363176  0.55985451] 0
[ 0.85711806  0.50959376] 0
[ 0.84770453  0.54442255] 0
[ 0.89097063  0.55130079] 0
[ 0.81848746  0.53973398] 0
[ 0.88143693  0.53860036] 0
[ 0.86184872  0.50493505] 0
[ 0.81143585  0.54186025] 0
[ 0.83318017  0.50002087] 0
[ 0.85918537  0.52384773] 0
[ 0.82038115  0.57079949] 0
[ 0.83335354  0.53027516] 0
[ 0.89872547  0.57855378] 0
[ 0.89818155  0.51373926] 0
[ 0.8888637   0.52148205] 0
[ 0.88871633  0.51403201] 0
[ 0.86776613  0.56448287] 0
[ 0.82791705  0.52097602] 0
[ 0.83144267  0.51351697] 0
[ 0.86713846  0.5454277 ] 0
[ 0.86517718  0.57307692] 0
[ 0.81925124  0.52245955] 0
[ 0.87711412  0.59007035] 0
[ 0.84407718  0.50399643] 0
[ 0.82013132  0.50643843] 0
[ 0.88133982  0.50515621] 0
[ 0.82541088  0.50370008] 0
[ 0.86873068  0.53475667] 0
[ 0.84817123  0.54883533] 0
[ 0.86890867  0.59532119] 0
[ 0.88001326  0.54257776] 0
[ 0.89431953  0.51983992] 0
[ 0.82123124  0.55029683] 0
[ 0.85512305  0.52353176] 0
[ 0.83811509  0.57320242] 0
[ 0.82035301  0.52356557] 0
[ 0.83003635  0.54499768] 0
[ 0.88457228  0.54429743] 0
[ 0.87545258  0.52348511] 0
[ 0.80204847  0.52348834] 0
[ 0.85404149  0.51771055] 0
[ 0.8216401   0.54611921] 0
[ 0.86156407  0.56982956] 0
[ 0.88636901  0.55934508] 0
[ 0.83873287  0.53815069] 0
[ 0.89443665  0.59395252] 0
[ 0.85028027  0.51868063] 0
[ 0.8275491   0.50320091] 0
[ 0.80702607  0.56197476] 0
[ 0.86836078  0.51620178] 0
[ 0.80841918  0.5700198 ] 0
[ 0.86985905  0.53362314] 0
[ 0.81247514  0.58383915] 0
[ 0.87785401  0.5965845 ] 0
[ 0.81920913  0.52557362] 0
[ 0.87246902  0.52151613] 0
[ 0.80218629  0.50065034] 0
[ 0.87465387  0.565229  ] 0
[ 0.88363442  0.59727332] 0
[ 0.86305977  0.52529466] 0
[ 0.80693873  0.58384515] 0
[ 0.88459912  0.50843157] 0
[ 0.87176065  0.50045438] 0
[ 0.85416293  0.58577242] 0
[ 0.83271212  0.51774296] 0
[ 0.83378516  0.53843495] 0
[ 0.83302585  0.51918023] 0
[ 0.88840155  0.57320056] 0
[ 0.80980047  0.52958241] 0
[ 0.82702436  0.53155865] 0
[ 0.80604888  0.53235288] 0
[ 0.83941928  0.52118012] 0
[ 0.8744573   0.51528067] 0
[ 0.86067239  0.52242412] 0
[ 0.89443542  0.54697957] 0
[ 0.849556    0.50380078] 0
[ 0.8359118   0.50312881] 0
[ 0.89539062  0.50594337] 0
[ 0.89199301  0.56937034] 0
[ 0.89782761  0.5930191 ] 0
[ 0.82798258  0.59742351] 0
[ 0.8283052   0.50303617] 0
[ 0.80946497  0.52827573] 0
[ 0.89838397  0.52460711] 0
[ 0.80731447  0.5550515 ] 0
[ 0.84381563  0.57705351] 0
[ 0.8549067   0.51246566] 0
[ 0.87587709  0.56491363] 0
[ 0.81572253  0.5660704 ] 0
[ 0.89314747  0.51403091] 0
[ 0.80869528  0.52731583] 0
[ 0.86475676  0.58271104] 0
[ 0.84994946  0.59962364] 0
[ 0.8777449   0.50732699] 0
[ 0.86831     0.52846164] 0
[ 0.85667721  0.50297893] 0
[ 0.86099852  0.50967456] 0
[ 0.84860284  0.51537912] 0
[ 0.8366515   0.53228027] 0
[ 0.82755355  0.57783365] 0
[ 0.83832521  0.56510942] 0
[ 0.85690053  0.53607762] 0
[ 0.82448167  0.58572273] 0
[ 0.88616211  0.58529159] 0
[ 0.86567678  0.52315356] 0
[ 0.85350649  0.50076057] 0
[ 0.83156895  0.52523136] 0
[ 0.85146787  0.50681463] 0
[ 0.89433552  0.51541868] 0
[ 0.84514961  0.50918413] 0
[ 0.84824813  0.53357564] 0
[ 0.84535559  0.51767891] 0
[ 0.8280583   0.57254566] 0
[ 0.84443257  0.51052409] 0
[ 0.80867029  0.58321815] 0
[ 0.80252121  0.53099399] 0
[ 0.85237508  0.55687407] 0
[ 0.84434098  0.5414496 ] 0
[ 0.87580647  0.54387725] 0
[ 0.86022294  0.55165283] 0
[ 0.84666817  0.55531996] 0
[ 0.86185822  0.51147626] 0
[ 0.81664057  0.50886362] 0
[ 0.81671895  0.52807446] 0
[ 0.89727721  0.57798105] 0
[ 0.86557424  0.50752809] 0
[ 0.88265093  0.58596819] 0
[ 0.8331923   0.54842377] 0
[ 0.85039679  0.53588171] 0
[ 0.8750614   0.57157708] 0
[ 0.88080539  0.53690049] 0
[ 0.89512081  0.53368786] 0
[ 0.80170989  0.51876622] 0
[ 0.80366441  0.50745971] 0
[ 0.87313508  0.5828995 ] 0
[ 0.84852655  0.55633184] 0
[ 0.80036565  0.55587444] 0
[ 0.89690106  0.59624681] 0
[ 0.80878339  0.58637187] 0
[ 0.84933898  0.5277429 ] 0
[ 0.86991171  0.57602165] 0
[ 0.8093655   0.51149439] 0
[ 0.85029741  0.54690609] 0
[ 0.89779688  0.50286651] 0
[ 0.82544887  0.50860383] 0
[ 0.88773574  0.51983534] 0
[ 0.80722857  0.51532275] 0
[ 0.89184803  0.59671599] 0
[ 0.89785044  0.50185829] 0
[ 0.88315838  0.58444865] 0
[ 0.84898437  0.53750406] 0
[ 0.85518159  0.52928841] 0
[ 0.82805941  0.57253472] 0
[ 0.84614522  0.50572817] 0
[ 0.85524553  0.5465153 ] 0
[ 0.84772486  0.5086755 ] 0
[ 0.80204474  0.50749164] 0
[ 0.8278743   0.53912315] 0
[ 0.89523075  0.57799536] 0
[ 0.89801269  0.56555055] 0
[ 0.87328294  0.56143183] 0
[ 0.89663814  0.56667764] 0
[ 0.86070088  0.51025214] 0
