[ 0.35913893  0.29117278] 0
[ 0.3489903   0.25946756] 0
[ 0.32668687  0.21697502] 0
[ 0.31888464  0.28397853] 0
[ 0.36011712  0.27020822] 0
[ 0.32960797  0.24118545] 0
[ 0.3726123   0.25488148] 0
[ 0.38845944  0.23646876] 0
[ 0.35110839  0.22893758] 0
[ 0.31655325  0.29754745] 0
[ 0.37570727  0.28000892] 0
[ 0.34436341  0.2029938 ] 0
[ 0.32133788  0.22853084] 0
[ 0.37792297  0.25030734] 0
[ 0.37927514  0.21809285] 0
[ 0.37413799  0.26204521] 0
[ 0.39391044  0.27472241] 0
[ 0.35523383  0.27034499] 0
[ 0.30786041  0.24763083] 0
[ 0.38700084  0.25050067] 0
[ 0.36314489  0.20810039] 0
[ 0.36568586  0.24821089] 0
[ 0.38836509  0.228651  ] 0
[ 0.36984607  0.29624283] 0
[ 0.3851978   0.28652295] 0
[ 0.30943     0.22084277] 0
[ 0.39703222  0.25820597] 0
[ 0.38624079  0.26079314] 0
[ 0.38246123  0.2156239 ] 0
[ 0.3866181   0.26247563] 0
[ 0.33635162  0.21902783] 0
[ 0.33071625  0.25234869] 0
[ 0.33189786  0.27061211] 0
[ 0.36600003  0.22371903] 0
[ 0.33217289  0.28115997] 0
[ 0.37613736  0.26716162] 0
[ 0.302757    0.29307283] 0
[ 0.34879604  0.26214581] 0
[ 0.36299373  0.29109141] 0
[ 0.39237688  0.24502881] 0
[ 0.30422944  0.23663292] 0
[ 0.36682376  0.22005355] 0
[ 0.37926164  0.26636923] 0
[ 0.38701981  0.28329862] 0
[ 0.37490191  0.23644874] 0
[ 0.3104851  0.2536772] 0
[ 0.35066916  0.29533069] 0
[ 0.31395835  0.24415057] 0
[ 0.34878525  0.22687869] 0
[ 0.31669     0.23082799] 0
[ 0.37337996  0.22652996] 0
[ 0.38298456  0.2122198 ] 0
[ 0.33613417  0.25819481] 0
[ 0.35055895  0.21361547] 0
[ 0.34090005  0.23176701] 0
[ 0.36078369  0.21925716] 0
[ 0.35426366  0.27370677] 0
[ 0.30357903  0.24770424] 0
[ 0.37870184  0.26067606] 0
[ 0.34180502  0.24606631] 0
[ 0.35920325  0.20984802] 0
[ 0.35296878  0.21323199] 0
[ 0.39341524  0.22959677] 0
[ 0.3811009   0.23248217] 0
[ 0.36897944  0.24309667] 0
[ 0.36283769  0.2573613 ] 0
[ 0.39292079  0.22008431] 0
[ 0.36477459  0.24805574] 0
[ 0.33456403  0.23512286] 0
[ 0.33975817  0.24428416] 0
[ 0.36156062  0.20393354] 0
[ 0.32692704  0.27437543] 0
[ 0.38456643  0.21193636] 0
[ 0.33101376  0.24180878] 0
[ 0.37788723  0.25046204] 0
[ 0.37345192  0.21547292] 0
[ 0.32666861  0.25050542] 0
[ 0.34456533  0.29009337] 0
[ 0.39227016  0.28846606] 0
[ 0.35766643  0.27033974] 0
[ 0.32198206  0.23434138] 0
[ 0.38539466  0.23367696] 0
[ 0.31202455  0.22151013] 0
[ 0.33475002  0.24334317] 0
[ 0.31904061  0.20007034] 0
[ 0.39577834  0.29734448] 0
[ 0.31021304  0.21787117] 0
[ 0.33256183  0.25034149] 0
[ 0.3146565   0.20866996] 0
[ 0.3887825   0.27659373] 0
[ 0.35363494  0.2658151 ] 0
[ 0.36169637  0.24485157] 0
[ 0.33437372  0.29655585] 0
[ 0.36925482  0.27510934] 0
[ 0.33809942  0.23995023] 0
[ 0.35852388  0.22458464] 0
[ 0.38948566  0.25356725] 0
[ 0.35685367  0.2340816 ] 0
[ 0.39102685  0.29288595] 0
[ 0.38781248  0.24425991] 0
[ 0.34762603  0.27092861] 0
[ 0.31051486  0.23681302] 0
[ 0.37076594  0.27846798] 0
[ 0.31204023  0.29038775] 0
[ 0.37484428  0.21324095] 0
[ 0.35227133  0.28791286] 0
[ 0.3874497   0.24377248] 0
[ 0.33424031  0.23316514] 0
[ 0.34177301  0.23991946] 0
[ 0.35563719  0.20723989] 0
[ 0.31562957  0.2682308 ] 0
[ 0.37390732  0.2537067 ] 0
[ 0.33687378  0.22150189] 0
[ 0.3750888   0.24956512] 0
[ 0.31765377  0.24721425] 0
[ 0.31160195  0.21439753] 0
[ 0.30883985  0.22733289] 0
[ 0.32405934  0.25921074] 0
[ 0.37255219  0.25813076] 0
[ 0.30048591  0.21027693] 0
[ 0.35575487  0.212122  ] 0
[ 0.3356355   0.26214863] 0
[ 0.30297992  0.28246714] 0
[ 0.35080504  0.20969532] 0
[ 0.35889605  0.26815248] 0
[ 0.36815591  0.2218932 ] 0
[ 0.32000382  0.21326429] 0
[ 0.32086006  0.26595626] 0
[ 0.35682297  0.26030465] 0
[ 0.36394937  0.26375452] 0
[ 0.32331918  0.20872028] 0
[ 0.39139138  0.26000196] 0
[ 0.35538329  0.2637525 ] 0
[ 0.38237605  0.23366426] 0
[ 0.39256502  0.22663664] 0
[ 0.37187782  0.24497642] 0
[ 0.33513132  0.25590778] 0
[ 0.34514463  0.21309965] 0
[ 0.35544923  0.27225169] 0
[ 0.35890983  0.22397265] 0
[ 0.37554383  0.28967063] 0
[ 0.39675291  0.27301642] 0
[ 0.36539297  0.26015212] 0
[ 0.35686598  0.22696378] 0
[ 0.35342426  0.26099192] 0
[ 0.37101878  0.28326297] 0
[ 0.39708111  0.23428382] 0
[ 0.34918953  0.20296207] 0
[ 0.32230928  0.2360635 ] 0
[ 0.34069193  0.21679944] 0
[ 0.38716681  0.26377081] 0
[ 0.35728964  0.22024789] 0
[ 0.33563422  0.24964553] 0
[ 0.35121517  0.2155842 ] 0
[ 0.38737891  0.25914134] 0
[ 0.30669091  0.25296454] 0
[ 0.31898415  0.27271658] 0
[ 0.30801634  0.22368273] 0
[ 0.3409744   0.21732568] 0
[ 0.32994093  0.27011235] 0
[ 0.35169808  0.23361961] 0
[ 0.33571537  0.28021166] 0
[ 0.35140292  0.29241834] 0
[ 0.37078667  0.28809213] 0
[ 0.3384903   0.20638488] 0
[ 0.33455781  0.2977036 ] 0
[ 0.3977447   0.25866035] 0
[ 0.38824454  0.27908753] 0
[ 0.37329629  0.25192851] 0
[ 0.32168047  0.22872353] 0
[ 0.38952182  0.21396522] 0
[ 0.36307044  0.29537346] 0
[ 0.35207294  0.23389639] 0
[ 0.38634627  0.27695131] 0
[ 0.32319834  0.21787383] 0
[ 0.34825863  0.2395863 ] 0
[ 0.36091988  0.28869406] 0
[ 0.39618448  0.21459491] 0
[ 0.35052776  0.20126382] 0
[ 0.37977484  0.2117362 ] 0
[ 0.36154729  0.25524991] 0
[ 0.31279343  0.26743592] 0
[ 0.38886423  0.27211611] 0
[ 0.30614536  0.25405673] 0
[ 0.3564316   0.21485724] 0
[ 0.334873   0.2278656] 0
[ 0.38931988  0.27642731] 0
[ 0.36843206  0.24482097] 0
[ 0.39962045  0.29674609] 0
[ 0.30410798  0.2351635 ] 0
[ 0.38969749  0.2621512 ] 0
[ 0.36248524  0.21316153] 0
[ 0.30787658  0.26865072] 0
[ 0.38245674  0.20148362] 0
[ 0.30250546  0.23200399] 0
[ 0.33267928  0.21023365] 0
[ 0.36764493  0.22110777] 0
[ 0.30068918  0.29254182] 0
[ 0.36136688  0.27287351] 0
[ 0.32823435  0.28480348] 0
[ 0.35933474  0.23693444] 0
[ 0.38216691  0.2912844 ] 0
[ 0.30800487  0.24978933] 0
[ 0.33131851  0.2794007 ] 0
[ 0.31504185  0.21983248] 0
[ 0.38543858  0.26716282] 0
[ 0.31059599  0.22752009] 0
[ 0.33970756  0.26645469] 0
[ 0.37128894  0.25590397] 0
[ 0.38309302  0.2909132 ] 0
[ 0.34494075  0.22382349] 0
[ 0.39766794  0.25311696] 0
[ 0.33486951  0.22991227] 0
[ 0.32358068  0.28255058] 0
[ 0.33850747  0.24169492] 0
[ 0.38763228  0.26512495] 0
[ 0.37720425  0.24838724] 0
[ 0.36401313  0.26645842] 0
[ 0.32642795  0.24508961] 0
[ 0.36362757  0.29843112] 0
[ 0.30117402  0.23746239] 0
[ 0.36857874  0.21412208] 0
[ 0.34088335  0.2440954 ] 0
[ 0.31967828  0.25982465] 0
[ 0.3689077   0.28987248] 0
[ 0.35885276  0.27041794] 0
[ 0.35380305  0.24694207] 0
[ 0.32911869  0.27533677] 0
[ 0.3518035  0.213713 ] 0
[ 0.30011651  0.26301764] 0
[ 0.36820894  0.27491925] 0
[ 0.36601998  0.20819496] 0
[ 0.38382471  0.29973452] 0
[ 0.35897542  0.24248695] 0
[ 0.38142701  0.24339785] 0
[ 0.36653402  0.27286896] 0
[ 0.34654667  0.23162362] 0
[ 0.32268478  0.26761229] 0
[ 0.35983619  0.29640203] 0
[ 0.34601306  0.22115152] 0
[ 0.35767459  0.22838724] 0
[ 0.38284636  0.25747467] 0
[ 0.36796124  0.26417208] 0
[ 0.35303564  0.25852956] 0
[ 0.38221976  0.23160309] 0
[ 0.3066257  0.2419281] 0
[ 0.3628552   0.21276406] 0
[ 0.38426898  0.21007692] 0
[ 0.38174216  0.20856614] 0
[ 0.38751588  0.27979549] 0
[ 0.38746653  0.27427512] 0
[ 0.34337581  0.22967471] 0
[ 0.33677251  0.24392369] 0
[ 0.33834571  0.24284046] 0
[ 0.37088404  0.26977799] 0
[ 0.35437923  0.22526213] 0
[ 0.37655898  0.25402148] 0
[ 0.31637653  0.21652917] 0
[ 0.34554935  0.25761918] 0
[ 0.35147231  0.21402899] 0
[ 0.38755644  0.28437263] 0
[ 0.38337028  0.26369344] 0
[ 0.3496927   0.26080964] 0
[ 0.3239134   0.23115749] 0
[ 0.37404804  0.20021573] 0
[ 0.35515701  0.22400778] 0
[ 0.33782689  0.26839579] 0
[ 0.3825413   0.23440071] 0
[ 0.34806205  0.22602957] 0
[ 0.363655   0.2224969] 0
[ 0.30974266  0.23577737] 0
[ 0.37600072  0.26834701] 0
[ 0.39298156  0.27598551] 0
[ 0.3123103  0.2012571] 0
[ 0.33698711  0.27792814] 0
[ 0.3343728   0.20196089] 0
[ 0.30233623  0.2746006 ] 0
[ 0.31624887  0.25110295] 0
[ 0.3530425   0.24576669] 0
[ 0.32031638  0.20217687] 0
[ 0.3789399   0.27330139] 0
[ 0.37761497  0.21536707] 0
[ 0.30619979  0.28740048] 0
[ 0.39222642  0.20846354] 0
[ 0.37195935  0.27100486] 0
[ 0.31640111  0.2937179 ] 0
[ 0.34970608  0.24820299] 0
[ 0.39101652  0.2429111 ] 0
[ 0.30365136  0.24686311] 0
[ 0.3191181   0.25975984] 0
[ 0.30306867  0.26202568] 0
[ 0.37334157  0.27613175] 0
[ 0.31282073  0.20401506] 0
[ 0.38210513  0.23441678] 0
[ 0.32581419  0.240557  ] 0
[ 0.3278525   0.22176992] 0
[ 0.35289197  0.25973996] 0
[ 0.37589445  0.21454502] 0
[ 0.38317383  0.24636514] 0
[ 0.33530974  0.27339491] 0
[ 0.31007984  0.21914628] 0
