[ 0.85558784  0.82552467] 0
[ 0.84650607  0.8639466 ] 0
[ 0.8919055   0.86751588] 0
[ 0.87125879  0.84392979] 0
[ 0.809623    0.82808666] 0
[ 0.85456692  0.84208238] 0
[ 0.81707923  0.81343296] 0
[ 0.8270712   0.83497647] 0
[ 0.81555751  0.83408424] 0
[ 0.81775859  0.85733951] 0
[ 0.87139595  0.84647208] 0
[ 0.89174588  0.88847232] 0
[ 0.89705118  0.88674838] 0
[ 0.87158992  0.85941306] 0
[ 0.82678812  0.83953308] 0
[ 0.8752683   0.86566878] 0
[ 0.87586832  0.86835906] 0
[ 0.8269193   0.85604317] 0
[ 0.85863979  0.87729534] 0
[ 0.84019136  0.8768635 ] 0
[ 0.84201123  0.84105925] 0
[ 0.86959077  0.83875279] 0
[ 0.82920133  0.82910022] 0
[ 0.87725071  0.88452374] 0
[ 0.85584676  0.84268866] 0
[ 0.8281159   0.81845627] 0
[ 0.87079039  0.84483542] 0
[ 0.82509632  0.82617356] 0
[ 0.85490298  0.83362233] 0
[ 0.8655032   0.84286772] 0
[ 0.87317366  0.88232496] 0
[ 0.87606266  0.84752467] 0
[ 0.80984806  0.81592994] 0
[ 0.86500039  0.87720806] 0
[ 0.8732304   0.85568132] 0
[ 0.8529756   0.81241651] 0
[ 0.8756953   0.88866248] 0
[ 0.85124702  0.83781797] 0
[ 0.83912598  0.87424492] 0
[ 0.86200092  0.85500599] 0
[ 0.8769746   0.87011769] 0
[ 0.82501592  0.81520167] 0
[ 0.80057601  0.82100958] 0
[ 0.89119117  0.85087987] 0
[ 0.84123331  0.81521101] 0
[ 0.89557157  0.88076951] 0
[ 0.85717557  0.83950976] 0
[ 0.82916932  0.86073928] 0
[ 0.83588434  0.87400334] 0
[ 0.86177303  0.83723454] 0
[ 0.87346507  0.84331182] 0
[ 0.84423342  0.83992997] 0
[ 0.86051905  0.82706159] 0
[ 0.88584546  0.86007595] 0
[ 0.80039485  0.8339108 ] 0
[ 0.8819011   0.87447721] 0
[ 0.807814    0.80807974] 0
[ 0.88064103  0.87461343] 0
[ 0.84031615  0.86101708] 0
[ 0.86788652  0.84282595] 0
[ 0.88495573  0.86254988] 0
[ 0.89636504  0.87222711] 0
[ 0.82211322  0.84000944] 0
[ 0.83587992  0.84129469] 0
[ 0.82441342  0.84112556] 0
[ 0.84159845  0.83928871] 0
[ 0.88350261  0.88941844] 0
[ 0.87987837  0.87309755] 0
[ 0.82091854  0.81270813] 0
[ 0.88171025  0.89239515] 0
[ 0.80984435  0.81963487] 0
[ 0.86744416  0.85489758] 0
[ 0.88742926  0.88887027] 0
[ 0.87494016  0.8693177 ] 0
[ 0.80329938  0.80901344] 0
[ 0.82336578  0.80838737] 0
[ 0.86691976  0.83556631] 0
[ 0.8361625   0.85810872] 0
[ 0.8954828   0.88098682] 0
[ 0.85645559  0.85848504] 0
[ 0.84253345  0.84465938] 0
[ 0.87967999  0.86069399] 0
[ 0.81626475  0.80546094] 0
[ 0.83518858  0.82815311] 0
[ 0.89559416  0.86359424] 0
[ 0.85797734  0.86350552] 0
[ 0.89358216  0.87724511] 0
[ 0.82595739  0.8275758 ] 0
[ 0.86616827  0.83523667] 0
[ 0.86597421  0.84576782] 0
[ 0.87022944  0.84374793] 0
[ 0.84682186  0.84668771] 0
[ 0.80263663  0.80508899] 0
[ 0.88478085  0.8446053 ] 0
[ 0.87043516  0.88179778] 0
[ 0.84973016  0.8561092 ] 0
[ 0.87233369  0.85317264] 0
[ 0.80846717  0.82710433] 0
[ 0.89649143  0.85956544] 0
[ 0.83605856  0.86065265] 0
[ 0.82978829  0.8403041 ] 0
[ 0.88060924  0.87750421] 0
[ 0.85394054  0.83466703] 0
[ 0.83039103  0.82870765] 0
[ 0.86145141  0.84281853] 0
[ 0.85436179  0.84512317] 0
[ 0.83212563  0.83584425] 0
[ 0.85183253  0.84270556] 0
[ 0.82144371  0.81934554] 0
[ 0.81252468  0.80775974] 0
[ 0.89748535  0.86680542] 0
[ 0.82443678  0.8548944 ] 0
[ 0.8385828   0.84533115] 0
[ 0.86234012  0.83181202] 0
[ 0.88718991  0.87537553] 0
[ 0.86945512  0.85886588] 0
[ 0.83662889  0.84205158] 0
[ 0.84379051  0.84718955] 0
[ 0.83357554  0.81331409] 0
[ 0.88215833  0.88529275] 0
[ 0.83443155  0.82342767] 0
[ 0.834311    0.81242509] 0
[ 0.88942007  0.86148546] 0
[ 0.89897766  0.86138377] 0
[ 0.86034936  0.84959229] 0
[ 0.89981489  0.8530854 ] 0
[ 0.87138364  0.85327534] 0
[ 0.82280807  0.83368492] 0
[ 0.84197553  0.85403456] 0
[ 0.85198504  0.82182304] 0
[ 0.81917252  0.82893314] 0
[ 0.86568478  0.84448466] 0
[ 0.85179069  0.8602309 ] 0
[ 0.88211265  0.85039112] 0
[ 0.87313401  0.85952467] 0
[ 0.85246786  0.85956794] 0
[ 0.87752789  0.87337936] 0
[ 0.80955427  0.83123735] 0
[ 0.82219633  0.83721264] 0
[ 0.87259127  0.85480514] 0
[ 0.88197766  0.86201822] 0
[ 0.85986046  0.86506107] 0
[ 0.8222255   0.81841289] 0
[ 0.83913317  0.85045526] 0
[ 0.85660608  0.85862873] 0
[ 0.83348386  0.85189648] 0
[ 0.8826256   0.87944218] 0
[ 0.81052816  0.80903915] 0
[ 0.85805911  0.85166818] 0
[ 0.80295523  0.81615684] 0
[ 0.89247817  0.8909389 ] 0
[ 0.88318164  0.88297237] 0
[ 0.82528876  0.81253467] 0
[ 0.85872302  0.85055432] 0
[ 0.81610465  0.80781172] 0
[ 0.87821358  0.88008368] 0
[ 0.86215456  0.87161579] 0
[ 0.86276313  0.85467174] 0
[ 0.87970033  0.87606961] 0
[ 0.8919335   0.87190094] 0
[ 0.88307152  0.8958903 ] 0
[ 0.80973114  0.82250598] 0
[ 0.80765873  0.81533605] 0
[ 0.84713914  0.84535102] 0
[ 0.80697942  0.81296194] 0
[ 0.80139644  0.8119565 ] 0
[ 0.87858086  0.83458521] 0
[ 0.88495471  0.86996858] 0
[ 0.87252485  0.88494316] 0
[ 0.83358789  0.82953497] 0
[ 0.80026524  0.80305072] 0
[ 0.8246571   0.82492136] 0
[ 0.88985795  0.89422635] 0
[ 0.84099953  0.84729564] 0
[ 0.82983441  0.8440805 ] 0
[ 0.81689053  0.83623636] 0
[ 0.80219646  0.82633643] 0
[ 0.87451585  0.88209197] 0
[ 0.80546192  0.8364206 ] 0
[ 0.87624686  0.8651893 ] 0
[ 0.84958211  0.84166054] 0
[ 0.83659404  0.83431641] 0
[ 0.85711887  0.82020164] 0
[ 0.86856197  0.865334  ] 0
[ 0.82194681  0.84626635] 0
[ 0.83290721  0.8369853 ] 0
[ 0.89457837  0.89783544] 0
[ 0.81411088  0.81227235] 0
[ 0.8125672  0.815035 ] 0
[ 0.87576358  0.852286  ] 0
[ 0.89364943  0.89014565] 0
[ 0.85508138  0.84331708] 0
[ 0.87866981  0.84967421] 0
[ 0.82159003  0.8615584 ] 0
[ 0.8865347   0.85342694] 0
[ 0.81258919  0.80532323] 0
[ 0.84882484  0.83412248] 0
[ 0.85993867  0.85656876] 0
[ 0.88339584  0.8710658 ] 0
[ 0.86291777  0.86898962] 0
[ 0.89513093  0.84948847] 0
[ 0.81877988  0.81346893] 0
[ 0.86864791  0.85083539] 0
[ 0.82791724  0.81901402] 0
[ 0.81781193  0.80570455] 0
[ 0.80890197  0.82536829] 0
[ 0.84299252  0.83812614] 0
[ 0.82294246  0.87192126] 0
[ 0.89620297  0.86617466] 0
[ 0.89144807  0.85384354] 0
[ 0.89307849  0.88192973] 0
[ 0.83015838  0.80016257] 0
[ 0.87450782  0.84970634] 0
[ 0.88734803  0.88636699] 0
[ 0.82350417  0.83510717] 0
[ 0.81212415  0.84780298] 0
[ 0.8030109  0.8007952] 0
[ 0.86423546  0.85841274] 0
[ 0.8918697   0.85869679] 0
[ 0.8148184   0.81055921] 0
[ 0.84618128  0.8435716 ] 0
[ 0.802721    0.82437596] 0
[ 0.84396294  0.85425484] 0
[ 0.85434569  0.87105486] 0
[ 0.85407622  0.88152196] 0
[ 0.81052713  0.80167497] 0
[ 0.87352311  0.84712418] 0
[ 0.8784291   0.86486591] 0
[ 0.84018132  0.83728211] 0
[ 0.88381813  0.84831971] 0
[ 0.83193481  0.85925849] 0
[ 0.87715266  0.87305694] 0
[ 0.86442288  0.87870364] 0
[ 0.89565423  0.87983215] 0
[ 0.86786613  0.85694463] 0
[ 0.85924317  0.85120092] 0
[ 0.80866626  0.81027239] 0
[ 0.89644366  0.840635  ] 0
[ 0.83694731  0.81903838] 0
[ 0.83096407  0.8360888 ] 0
[ 0.80874573  0.84021764] 0
[ 0.88984672  0.83106207] 0
[ 0.88402484  0.84904012] 0
[ 0.84933497  0.80992941] 0
[ 0.88605143  0.85450271] 0
[ 0.81345439  0.84168211] 0
[ 0.87165664  0.86513622] 0
[ 0.83636393  0.83859322] 0
[ 0.89285811  0.86910567] 0
[ 0.81199863  0.80636943] 0
[ 0.83717983  0.84558799] 0
[ 0.89564416  0.86968503] 0
[ 0.84857703  0.82069591] 0
[ 0.87111017  0.87551941] 0
[ 0.80155125  0.80042392] 0
[ 0.86138521  0.84791517] 0
[ 0.85384267  0.85033474] 0
[ 0.84064824  0.81255223] 0
[ 0.86612019  0.8392075 ] 0
[ 0.86774813  0.86609802] 0
[ 0.87250657  0.86166669] 0
[ 0.88478793  0.88380762] 0
[ 0.87764914  0.89480929] 0
[ 0.82267594  0.8265367 ] 0
[ 0.89930139  0.86704298] 0
[ 0.84201783  0.85194251] 0
[ 0.8510693   0.85468384] 0
[ 0.88069832  0.89093333] 0
[ 0.89448958  0.8855418 ] 0
[ 0.84757293  0.82760759] 0
[ 0.8767056   0.88649504] 0
[ 0.81872758  0.81507313] 0
[ 0.803586   0.8203768] 0
[ 0.84179367  0.83246053] 0
[ 0.89832327  0.87310052] 0
[ 0.87387648  0.86854164] 0
[ 0.8940091   0.88961868] 0
[ 0.87767788  0.85915097] 0
[ 0.87436062  0.87568801] 0
[ 0.83356706  0.84709507] 0
[ 0.89356784  0.89457257] 0
[ 0.84051433  0.80179375] 0
[ 0.84913592  0.86695982] 0
[ 0.85778258  0.86694095] 0
[ 0.89604816  0.86903435] 0
[ 0.89184184  0.88821396] 0
[ 0.88272262  0.89596916] 0
[ 0.87437734  0.85858152] 0
[ 0.85801875  0.8205134 ] 0
[ 0.83662101  0.85747722] 0
[ 0.85314673  0.85316869] 0
[ 0.81474264  0.85845118] 0
[ 0.86192084  0.84048858] 0
[ 0.86721075  0.8970476 ] 0
[ 0.80724596  0.80166602] 0
[ 0.83295963  0.8373052 ] 0
[ 0.8230539   0.82228524] 0
[ 0.88971835  0.88431863] 0
[ 0.87651198  0.84220756] 0
[ 0.88062613  0.86346809] 0
[ 0.89806182  0.88307186] 0
[ 0.83895629  0.85026091] 0
[ 0.85576838  0.86525375] 0
[ 0.81144999  0.80671628] 0
[ 0.82804323  0.82970969] 0
[ 0.87927378  0.88146462] 0
[ 0.89451615  0.88282145] 0
[ 0.88647101  0.88256862] 0
[ 0.85324329  0.82718187] 0
[ 0.82997635  0.81198929] 0
[ 0.85630873  0.86281865] 0
[ 0.80857934  0.8075674 ] 0
[ 0.85437738  0.83630097] 0
[ 0.86755979  0.86056361] 0
[ 0.83213844  0.84921216] 0
[ 0.81970653  0.80949274] 0
[ 0.81597448  0.82683897] 0
[ 0.89039003  0.87511833] 0
[ 0.80300407  0.80768468] 0
[ 0.83245626  0.81419776] 0
[ 0.85624875  0.81735769] 0
[ 0.81207154  0.81916429] 0
[ 0.84055921  0.82388773] 0
[ 0.88330331  0.88979965] 0
[ 0.81980332  0.80832581] 0
[ 0.8163515   0.84679883] 0
[ 0.85554424  0.85610404] 0
[ 0.8902408   0.87155088] 0
[ 0.87008351  0.86705529] 0
[ 0.83430866  0.81987776] 0
[ 0.87762305  0.87008257] 0
[ 0.89831735  0.89037326] 0
[ 0.89715268  0.86528249] 0
[ 0.84422182  0.83384489] 0
[ 0.81747743  0.80845794] 0
[ 0.85029558  0.84250656] 0
[ 0.80625336  0.81769146] 0
[ 0.8403557   0.84793337] 0
[ 0.83774468  0.81704171] 0
[ 0.80491498  0.82213103] 0
[ 0.86464438  0.83015555] 0
[ 0.86307323  0.8664231 ] 0
[ 0.84427374  0.84399706] 0
[ 0.80643612  0.81318593] 0
[ 0.8265141   0.83169099] 0
[ 0.85557442  0.8802971 ] 0
[ 0.87678526  0.86613575] 0
[ 0.84175158  0.84118327] 0
[ 0.88352357  0.88933618] 0
[ 0.8674149   0.86662065] 0
[ 0.89580754  0.85193755] 0
[ 0.81569628  0.84539087] 0
[ 0.80010518  0.81100271] 0
[ 0.80920766  0.8127363 ] 0
[ 0.84900569  0.84411006] 0
[ 0.81243206  0.82740233] 0
[ 0.84719689  0.86978056] 0
[ 0.86336971  0.85965139] 0
[ 0.86917314  0.86177034] 0
[ 0.84216082  0.83591795] 0
[ 0.85626758  0.84024033] 0
[ 0.85271462  0.85514618] 0
[ 0.86039781  0.84386741] 0
[ 0.83677814  0.830012  ] 0
[ 0.8509932   0.85655542] 0
[ 0.80445859  0.80172625] 0
[ 0.85167772  0.85032253] 0
[ 0.88846308  0.88598771] 0
[ 0.84921389  0.88198636] 0
[ 0.88646564  0.84771382] 0
[ 0.86124582  0.84450828] 0
[ 0.82223449  0.82745403] 0
[ 0.87276141  0.85546317] 0
[ 0.83172435  0.83792124] 0
[ 0.87384269  0.85735777] 0
[ 0.87156382  0.8631157 ] 0
[ 0.87556129  0.89235073] 0
[ 0.88548903  0.86828731] 0
[ 0.84640555  0.85038826] 0
[ 0.87216569  0.86238834] 0
[ 0.81548686  0.81471622] 0
[ 0.89665977  0.86343002] 0
[ 0.81916563  0.82890315] 0
[ 0.80950093  0.84274258] 0
[ 0.89415069  0.88599342] 0
[ 0.89939007  0.84409792] 0
[ 0.89242637  0.8787107 ] 0
[ 0.86900451  0.88155786] 0
[ 0.8677731   0.85303341] 0
[ 0.800576    0.85085958] 0
[ 0.83667543  0.83398952] 0
[ 0.84734615  0.82645595] 0
[ 0.81921638  0.85030602] 0
[ 0.82318406  0.83027126] 0
[ 0.88422029  0.89208855] 0
[ 0.82482184  0.84525736] 0
[ 0.88584547  0.88448016] 0
[ 0.86033016  0.83967412] 0
[ 0.84217987  0.84803432] 0
[ 0.83195666  0.81686849] 0
[ 0.87668972  0.86010051] 0
[ 0.87499575  0.8478198 ] 0
[ 0.89137232  0.8779366 ] 0
[ 0.89810348  0.87627605] 0
[ 0.89386322  0.85828299] 0
[ 0.80995182  0.82521426] 0
[ 0.87378552  0.86032044] 0
[ 0.80150611  0.84107144] 0
[ 0.82476942  0.84855802] 0
[ 0.83112138  0.85476335] 0
[ 0.82933476  0.83816487] 0
[ 0.88790152  0.88361109] 0
[ 0.80107379  0.8352456 ] 0
[ 0.8912802   0.84139986] 0
[ 0.89750383  0.87690907] 0
[ 0.81909235  0.85982975] 0
[ 0.88754873  0.87168858] 0
[ 0.83653645  0.82420734] 0
[ 0.84898172  0.86855014] 0
[ 0.89050627  0.86623122] 0
[ 0.80808915  0.82391271] 0
[ 0.87565408  0.87511315] 0
[ 0.85790692  0.85109683] 0
[ 0.88266606  0.87232347] 0
[ 0.8823587   0.83849872] 0
[ 0.87998552  0.8672513 ] 0
[ 0.84896482  0.86668736] 0
[ 0.88869595  0.88032898] 0
[ 0.86211085  0.89001529] 0
[ 0.86597977  0.86677905] 0
[ 0.84496806  0.84182314] 0
[ 0.87872611  0.86437641] 0
[ 0.89896403  0.87336734] 0
[ 0.85497816  0.84223835] 0
[ 0.81336872  0.83914317] 0
[ 0.89499041  0.85553655] 0
[ 0.87718684  0.85153169] 0
[ 0.83435087  0.83329231] 0
[ 0.82074084  0.8303041 ] 0
[ 0.84539874  0.82018915] 0
[ 0.81986718  0.83787063] 0
[ 0.82339924  0.82621709] 0
[ 0.83512582  0.83751888] 0
[ 0.86818426  0.8668941 ] 0
[ 0.8832257   0.86277301] 0
[ 0.87084176  0.87151898] 0
[ 0.80487195  0.81995759] 0
[ 0.86608723  0.85645906] 0
[ 0.89705129  0.8850995 ] 0
[ 0.84133138  0.8456844 ] 0
[ 0.87693852  0.85930771] 0
[ 0.89935613  0.89015667] 0
[ 0.86594844  0.8493234 ] 0
[ 0.88722038  0.87247368] 0
[ 0.87158579  0.88952754] 0
[ 0.88209739  0.88606948] 0
[ 0.8638833  0.8312097] 0
[ 0.87157859  0.85634793] 0
[ 0.83799621  0.83071745] 0
[ 0.88664858  0.87702295] 0
[ 0.80440845  0.85365744] 0
[ 0.84719603  0.862319  ] 0
[ 0.83943706  0.83225885] 0
[ 0.86064276  0.86507423] 0
[ 0.82898546  0.83272578] 0
[ 0.87836486  0.86239209] 0
[ 0.86604922  0.86869731] 0
[ 0.80651748  0.85966069] 0
[ 0.83014328  0.85148594] 0
[ 0.84299709  0.84512219] 0
[ 0.81018575  0.81847741] 0
[ 0.87326892  0.83258145] 0
[ 0.86039306  0.86930265] 0
[ 0.8214017   0.81753717] 0
[ 0.86285325  0.84090265] 0
[ 0.84098668  0.82406499] 0
[ 0.818836   0.8111087] 0
[ 0.86664086  0.84694644] 0
[ 0.85272046  0.8558206 ] 0
[ 0.84760755  0.82630694] 0
[ 0.85778579  0.85686027] 0
[ 0.87762901  0.85794033] 0
[ 0.83731919  0.81047755] 0
[ 0.88504508  0.88354763] 0
[ 0.88864587  0.88797235] 0
[ 0.81704184  0.84635992] 0
[ 0.89225485  0.8745472 ] 0
[ 0.8071127   0.80451001] 0
