[ 0.74026892  0.78348262] 0
[ 0.70109907  0.75672701] 0
[ 0.76875868  0.78289015] 0
[ 0.73429814  0.76154809] 0
[ 0.76127146  0.77396011] 0
[ 0.74982612  0.76754943] 0
[ 0.76097171  0.78990576] 0
[ 0.70093586  0.73121996] 0
[ 0.76301064  0.78627059] 0
[ 0.76645125  0.79683998] 0
[ 0.71574464  0.76567846] 0
[ 0.73578604  0.77178501] 0
[ 0.74228128  0.75973668] 0
[ 0.70456144  0.77008235] 0
[ 0.75508412  0.76590238] 0
[ 0.73303506  0.76107307] 0
[ 0.70465849  0.75308798] 0
[ 0.72400038  0.76940759] 0
[ 0.74473857  0.78734094] 0
[ 0.74259916  0.75773513] 0
[ 0.7101767   0.77982634] 0
[ 0.72278281  0.76838614] 0
[ 0.73227268  0.78821885] 0
[ 0.70603672  0.76224977] 0
[ 0.76854966  0.79621158] 0
[ 0.72463504  0.75829569] 0
[ 0.76466323  0.76819452] 0
[ 0.71521167  0.7625729 ] 0
[ 0.79930056  0.79802051] 0
[ 0.74852207  0.77494539] 0
[ 0.72156988  0.75409154] 0
[ 0.7302874   0.78106665] 0
[ 0.70377602  0.74798776] 0
[ 0.74306726  0.75743806] 0
[ 0.74566872  0.7574942 ] 0
[ 0.73868855  0.78412641] 0
[ 0.79062252  0.78609929] 0
[ 0.73356923  0.78447767] 0
[ 0.75524467  0.77404254] 0
[ 0.77497777  0.79964767] 0
[ 0.75658636  0.76455622] 0
[ 0.78180094  0.79610446] 0
[ 0.72014702  0.74286602] 0
[ 0.78111608  0.7885493 ] 0
[ 0.73639774  0.76074571] 0
[ 0.78007574  0.77882959] 0
[ 0.72420853  0.78093074] 0
[ 0.7015931   0.75297338] 0
[ 0.74044448  0.75943404] 0
[ 0.72308909  0.77449528] 0
[ 0.78681595  0.76976085] 0
[ 0.77002265  0.77722105] 0
[ 0.71554481  0.76202153] 0
[ 0.70334559  0.76645673] 0
[ 0.73116036  0.77177376] 0
[ 0.71327589  0.74424136] 0
[ 0.70303723  0.76314636] 0
[ 0.70955198  0.77436804] 0
[ 0.71385563  0.75779589] 0
[ 0.77072158  0.77986233] 0
[ 0.72535558  0.75585761] 0
[ 0.79554704  0.78674605] 0
[ 0.75947622  0.75656217] 0
[ 0.77528765  0.7759352 ] 0
[ 0.79804195  0.78947703] 0
[ 0.75530823  0.78227499] 0
[ 0.71063426  0.73094109] 0
[ 0.70843213  0.72949102] 0
[ 0.71427784  0.75895761] 0
[ 0.74928695  0.79070564] 0
[ 0.7406595   0.76265198] 0
[ 0.74329197  0.70358519] 0
[ 0.77253934  0.78861184] 0
[ 0.74947688  0.76634524] 0
[ 0.7814793   0.79711484] 0
[ 0.73060922  0.73956597] 0
[ 0.76473701  0.79931045] 0
[ 0.73716916  0.75612496] 0
[ 0.75269918  0.77262671] 0
[ 0.70847131  0.7644214 ] 0
[ 0.72342936  0.75868614] 0
[ 0.76550438  0.77869349] 0
[ 0.74163584  0.79717663] 0
[ 0.71269086  0.74595055] 0
[ 0.73067896  0.76711066] 0
[ 0.72605664  0.78541094] 0
[ 0.76630053  0.77327302] 0
[ 0.75065068  0.75750938] 0
[ 0.71542912  0.78232725] 0
[ 0.75748071  0.76581218] 0
[ 0.70600665  0.74121155] 0
[ 0.75794925  0.77626041] 0
[ 0.71552746  0.74920554] 0
[ 0.76360916  0.76737044] 0
[ 0.72715773  0.78797216] 0
[ 0.76401966  0.77417556] 0
[ 0.74417343  0.73325561] 0
[ 0.78903242  0.78833772] 0
[ 0.77919401  0.79842344] 0
[ 0.73051471  0.77778401] 0
[ 0.77936718  0.78649397] 0
[ 0.70154039  0.77709338] 0
[ 0.72892598  0.79250722] 0
[ 0.7501534   0.78968842] 0
[ 0.72736411  0.78783239] 0
[ 0.7675631   0.79008468] 0
[ 0.73088514  0.72810825] 0
[ 0.74104355  0.78738061] 0
[ 0.71914562  0.77148067] 0
[ 0.71668014  0.79009938] 0
[ 0.73431525  0.76395466] 0
[ 0.75046577  0.79070616] 0
[ 0.72794041  0.77539921] 0
[ 0.7229791   0.74324856] 0
[ 0.78545765  0.79523497] 0
[ 0.78605817  0.79361408] 0
[ 0.75163928  0.78241183] 0
[ 0.7818333   0.79352037] 0
[ 0.77619909  0.78440271] 0
[ 0.75771732  0.78129165] 0
[ 0.70863335  0.76345461] 0
[ 0.74695282  0.7913457 ] 0
[ 0.75509313  0.78631018] 0
[ 0.70761515  0.76970916] 0
[ 0.72001989  0.72569515] 0
[ 0.75011957  0.77423539] 0
[ 0.78946796  0.7757404 ] 0
[ 0.79623129  0.79823969] 0
[ 0.70049863  0.76381258] 0
[ 0.77929115  0.7918985 ] 0
[ 0.7514413   0.75852061] 0
[ 0.71676936  0.77264223] 0
[ 0.77730031  0.79290944] 0
[ 0.75452908  0.77516156] 0
[ 0.71604558  0.75101987] 0
[ 0.72711726  0.77674078] 0
[ 0.75401728  0.79541583] 0
[ 0.70115604  0.72772051] 0
[ 0.79839821  0.79906176] 0
[ 0.72892227  0.76288826] 0
[ 0.70734255  0.74447131] 0
[ 0.72253305  0.76445495] 0
[ 0.76758192  0.78926299] 0
[ 0.78354361  0.79894053] 0
[ 0.73874333  0.75325952] 0
[ 0.7095622   0.74011399] 0
[ 0.70439856  0.7499751 ] 0
[ 0.73444933  0.79872413] 0
[ 0.71028301  0.7717388 ] 0
[ 0.78907379  0.79419848] 0
[ 0.7620433   0.76477489] 0
[ 0.71808014  0.73922872] 0
[ 0.78631696  0.78062371] 0
[ 0.71252487  0.75339842] 0
[ 0.70455337  0.72124283] 0
[ 0.77526105  0.72705798] 0
[ 0.78837162  0.7945218 ] 0
[ 0.71668001  0.75877679] 0
[ 0.71573846  0.76682636] 0
[ 0.71860839  0.77594939] 0
[ 0.74273881  0.76074705] 0
[ 0.71752831  0.7609684 ] 0
[ 0.79791346  0.79877101] 0
[ 0.71732113  0.73584341] 0
[ 0.79367863  0.77481957] 0
[ 0.73897778  0.7925674 ] 0
[ 0.70110488  0.76659122] 0
[ 0.73314532  0.77854385] 0
[ 0.74438532  0.74714489] 0
[ 0.74919529  0.77963539] 0
[ 0.79886294  0.7993569 ] 0
[ 0.78114188  0.76050939] 0
[ 0.73771878  0.76344561] 0
[ 0.71825158  0.76401516] 0
[ 0.74223493  0.78484594] 0
[ 0.72943544  0.79355848] 0
[ 0.70736839  0.75197945] 0
[ 0.77961148  0.77554295] 0
[ 0.73804953  0.79214681] 0
[ 0.70504138  0.75138432] 0
[ 0.72606957  0.74568095] 0
[ 0.7500524   0.78662683] 0
[ 0.72356809  0.74866621] 0
[ 0.74805104  0.78960565] 0
[ 0.70527616  0.76424499] 0
[ 0.70016459  0.74102306] 0
[ 0.70381518  0.75004036] 0
[ 0.74581525  0.77756276] 0
[ 0.77444188  0.79669527] 0
[ 0.71068793  0.76239566] 0
[ 0.73082465  0.77550179] 0
[ 0.70591046  0.72383089] 0
[ 0.7733433   0.76183949] 0
[ 0.78216404  0.79409195] 0
[ 0.70577189  0.76751733] 0
[ 0.70923321  0.75235043] 0
[ 0.7589773   0.77723052] 0
[ 0.71121834  0.74937602] 0
[ 0.75004722  0.76869082] 0
[ 0.70140884  0.73846872] 0
[ 0.79226968  0.77760968] 0
[ 0.78452079  0.79549993] 0
[ 0.73559161  0.75023252] 0
[ 0.75906837  0.78630776] 0
[ 0.7539916   0.78799859] 0
[ 0.73248116  0.78511881] 0
[ 0.75255937  0.76677748] 0
[ 0.72199429  0.75269728] 0
[ 0.75442641  0.75784374] 0
[ 0.76635751  0.77237161] 0
[ 0.7476569   0.76973455] 0
[ 0.71791464  0.76190603] 0
[ 0.70550439  0.73012562] 0
[ 0.72510519  0.76910291] 0
[ 0.78845306  0.79869117] 0
[ 0.79028311  0.77047163] 0
[ 0.71201038  0.73565161] 0
[ 0.72155782  0.76596616] 0
[ 0.72174383  0.74424221] 0
[ 0.7217063   0.74248506] 0
[ 0.74370276  0.77961659] 0
[ 0.75217625  0.7769649 ] 0
[ 0.72822492  0.74827516] 0
[ 0.75420449  0.78995084] 0
[ 0.71886063  0.73973243] 0
[ 0.73975357  0.77822541] 0
[ 0.74858704  0.76288339] 0
[ 0.76817889  0.78841298] 0
[ 0.74405784  0.77609683] 0
[ 0.77347527  0.76604346] 0
[ 0.70068732  0.76605957] 0
[ 0.71242487  0.7354574 ] 0
[ 0.72998409  0.77876818] 0
[ 0.72049168  0.73839927] 0
[ 0.7068809  0.7394643] 0
[ 0.71102614  0.72256945] 0
[ 0.74162371  0.79460078] 0
[ 0.77181686  0.79750103] 0
[ 0.75062975  0.78095573] 0
[ 0.76636376  0.76081024] 0
[ 0.7269182   0.77194759] 0
[ 0.75571189  0.79089093] 0
[ 0.77774451  0.77636183] 0
[ 0.733461    0.75263518] 0
[ 0.7437892  0.7788045] 0
[ 0.74704349  0.77712997] 0
[ 0.71155702  0.72242309] 0
[ 0.78928376  0.79220689] 0
[ 0.75710097  0.77482696] 0
[ 0.75135482  0.78457229] 0
[ 0.72040876  0.75273681] 0
[ 0.7330395   0.78207142] 0
[ 0.74445539  0.76993153] 0
[ 0.76483078  0.79873391] 0
[ 0.77638919  0.7983142 ] 0
[ 0.76054781  0.79499003] 0
[ 0.76262196  0.7818889 ] 0
[ 0.76946106  0.79897301] 0
[ 0.74258501  0.78781589] 0
[ 0.71520449  0.73819896] 0
[ 0.72849495  0.78307771] 0
[ 0.79180688  0.78988814] 0
[ 0.7643074  0.7667084] 0
[ 0.7543642   0.78902168] 0
[ 0.75620296  0.75701574] 0
[ 0.74012443  0.76120543] 0
[ 0.74543629  0.77954206] 0
[ 0.72447628  0.77187348] 0
[ 0.78801692  0.78088608] 0
[ 0.70174375  0.75688286] 0
[ 0.70907824  0.72669805] 0
[ 0.72285614  0.73806136] 0
[ 0.72826937  0.7835669 ] 0
[ 0.73923008  0.79075209] 0
[ 0.71269103  0.76247258] 0
[ 0.75434221  0.78523279] 0
[ 0.70839367  0.7603482 ] 0
[ 0.75058195  0.74878879] 0
[ 0.71337428  0.76086997] 0
[ 0.72664139  0.75602303] 0
[ 0.74077819  0.7879292 ] 0
[ 0.72543532  0.72690917] 0
[ 0.72021119  0.76351685] 0
[ 0.70272468  0.7501953 ] 0
[ 0.72655425  0.74349912] 0
[ 0.72435503  0.78741311] 0
[ 0.72658322  0.76313822] 0
[ 0.73011918  0.79578965] 0
[ 0.74362599  0.76928963] 0
[ 0.78428286  0.77786526] 0
[ 0.73911999  0.75803023] 0
[ 0.75131724  0.79013036] 0
[ 0.71807573  0.75395608] 0
[ 0.7269844   0.75954319] 0
[ 0.70040967  0.73769698] 0
[ 0.74300329  0.78787711] 0
[ 0.70228159  0.73938386] 0
[ 0.75477708  0.78631981] 0
[ 0.77995571  0.77857715] 0
[ 0.71037737  0.75189152] 0
[ 0.71178476  0.73716619] 0
[ 0.7312819   0.78015606] 0
[ 0.74007922  0.75327814] 0
[ 0.7214201   0.76587936] 0
[ 0.74454013  0.75685424] 0
[ 0.72623585  0.75194357] 0
[ 0.72113669  0.70525911] 0
[ 0.76288347  0.78917149] 0
[ 0.78797686  0.77504072] 0
[ 0.72530096  0.7977843 ] 0
[ 0.77861998  0.775601  ] 0
[ 0.70541973  0.75187327] 0
[ 0.75049773  0.78248713] 0
[ 0.74090362  0.749247  ] 0
[ 0.78099219  0.79512971] 0
[ 0.7686405   0.75556952] 0
[ 0.73572903  0.78542322] 0
[ 0.7337879   0.76725512] 0
[ 0.71441938  0.75387383] 0
[ 0.70232532  0.74199406] 0
[ 0.71031014  0.77186287] 0
[ 0.74912785  0.76163249] 0
[ 0.71090934  0.75295234] 0
[ 0.7270443  0.7688021] 0
[ 0.74093949  0.77298414] 0
[ 0.75282801  0.79990094] 0
[ 0.74018336  0.79828433] 0
[ 0.71855989  0.75784204] 0
[ 0.7797985   0.76745874] 0
[ 0.75233684  0.79338362] 0
[ 0.70713785  0.75595183] 0
[ 0.70468649  0.74752742] 0
[ 0.70847951  0.74175458] 0
[ 0.70826564  0.76950539] 0
[ 0.73856265  0.79026834] 0
[ 0.76060574  0.79164483] 0
[ 0.79821022  0.79544884] 0
[ 0.7867163   0.79769606] 0
[ 0.70154666  0.73854593] 0
[ 0.76056277  0.78424971] 0
[ 0.73978397  0.77441557] 0
[ 0.73388232  0.78230592] 0
[ 0.77335923  0.76991104] 0
[ 0.70455903  0.7453655 ] 0
[ 0.70073604  0.75841884] 0
[ 0.7510106   0.78984944] 0
[ 0.75003376  0.795252  ] 0
[ 0.72654422  0.7710091 ] 0
[ 0.74357468  0.78399554] 0
[ 0.76198425  0.79266832] 0
[ 0.75735919  0.78063425] 0
[ 0.71837999  0.74945267] 0
[ 0.71275019  0.77934755] 0
[ 0.70964336  0.76930097] 0
[ 0.73679077  0.77120821] 0
[ 0.7141829   0.77054113] 0
[ 0.76878849  0.79213522] 0
[ 0.74035334  0.77297145] 0
[ 0.75017494  0.78896355] 0
[ 0.77628211  0.79511708] 0
[ 0.722781    0.74812927] 0
[ 0.78671473  0.78915082] 0
[ 0.76490954  0.78534405] 0
[ 0.72793903  0.76316544] 0
[ 0.77599124  0.76811767] 0
[ 0.75226188  0.78873169] 0
[ 0.73328278  0.75880839] 0
[ 0.7575753   0.78874493] 0
[ 0.70543813  0.75992375] 0
[ 0.75039603  0.78715566] 0
[ 0.73057949  0.75448217] 0
[ 0.74234669  0.76279129] 0
[ 0.7314488   0.77054586] 0
[ 0.7243688   0.76186388] 0
[ 0.73207984  0.76234319] 0
[ 0.74426536  0.76988878] 0
[ 0.71182111  0.75074909] 0
[ 0.71616626  0.77591185] 0
[ 0.72083176  0.73766134] 0
[ 0.75332778  0.76774872] 0
[ 0.72344826  0.73493832] 0
[ 0.72794951  0.76748103] 0
[ 0.74574921  0.76438648] 0
[ 0.71753236  0.76058713] 0
[ 0.79042614  0.78925441] 0
[ 0.7618656   0.75210881] 0
[ 0.7196853   0.74472653] 0
[ 0.72171377  0.75579356] 0
[ 0.77070337  0.77035672] 0
[ 0.71041128  0.7329802 ] 0
[ 0.75846092  0.7845116 ] 0
[ 0.7085669  0.7632879] 0
[ 0.73260322  0.73828391] 0
[ 0.73733101  0.78173214] 0
[ 0.74370941  0.76842167] 0
[ 0.75676     0.77581138] 0
[ 0.75130634  0.76133913] 0
[ 0.76806901  0.78777171] 0
[ 0.71350491  0.77072659] 0
[ 0.70950081  0.75563177] 0
[ 0.7431873  0.7681042] 0
[ 0.70762922  0.75861459] 0
[ 0.79822642  0.79263741] 0
[ 0.7349647   0.76331902] 0
[ 0.752991    0.78793014] 0
[ 0.7491732   0.76816092] 0
[ 0.72360302  0.72348654] 0
[ 0.7038794   0.75549805] 0
[ 0.7312544   0.74392075] 0
[ 0.76026239  0.77939087] 0
[ 0.70433021  0.77196735] 0
[ 0.71537417  0.76138381] 0
[ 0.73234633  0.7730869 ] 0
[ 0.70898596  0.7320532 ] 0
[ 0.74656974  0.79610966] 0
[ 0.70874552  0.77423769] 0
[ 0.75087506  0.77919043] 0
[ 0.72703073  0.78937257] 0
[ 0.78085935  0.74466128] 0
[ 0.76426053  0.77916523] 0
[ 0.75280824  0.7745139 ] 0
[ 0.71839574  0.76854681] 0
[ 0.73230989  0.76763609] 0
[ 0.7269468   0.76176009] 0
[ 0.75969699  0.77770335] 0
[ 0.78351634  0.78810048] 0
[ 0.77928541  0.78480438] 0
[ 0.73850307  0.77480851] 0
[ 0.72777602  0.78532398] 0
[ 0.72424026  0.75018476] 0
[ 0.73552818  0.77071793] 0
[ 0.70550794  0.76416772] 0
[ 0.71937385  0.75943871] 0
[ 0.74670176  0.79533193] 0
[ 0.77046424  0.79819768] 0
[ 0.70689673  0.75983926] 0
[ 0.7721814   0.78714672] 0
[ 0.7172908   0.77094458] 0
[ 0.77186401  0.76541551] 0
[ 0.77493768  0.77824396] 0
[ 0.74674663  0.76406667] 0
[ 0.73989402  0.74779875] 0
[ 0.76790031  0.76764344] 0
[ 0.74416535  0.78582814] 0
[ 0.75800106  0.7821233 ] 0
[ 0.77667028  0.79905833] 0
[ 0.79839496  0.78115772] 0
[ 0.76624814  0.76879007] 0
[ 0.7118673   0.75432457] 0
[ 0.76276842  0.77328571] 0
[ 0.76904375  0.79427725] 0
[ 0.73977843  0.76695779] 0
[ 0.7567365   0.77915708] 0
[ 0.75780142  0.79166678] 0
[ 0.7730784   0.79333677] 0
[ 0.73359438  0.7596141 ] 0
[ 0.70321793  0.75040106] 0
[ 0.72857008  0.77602378] 0
[ 0.72494507  0.75083666] 0
[ 0.76026287  0.76958651] 0
[ 0.72690215  0.74331979] 0
[ 0.73317247  0.76300409] 0
[ 0.76469163  0.78663203] 0
[ 0.77482301  0.79160202] 0
[ 0.73739385  0.79088979] 0
[ 0.73399816  0.74510011] 0
[ 0.78089592  0.78736992] 0
[ 0.76030289  0.78190107] 0
[ 0.77049348  0.78506374] 0
[ 0.79280166  0.79303089] 0
[ 0.7782405   0.79160397] 0
[ 0.70843673  0.74049236] 0
[ 0.71844269  0.79165209] 0
[ 0.7228924   0.76169242] 0
[ 0.70309772  0.77329012] 0
[ 0.74250368  0.76778813] 0
[ 0.73161463  0.72428097] 0
[ 0.75166344  0.76197703] 0
[ 0.74581029  0.77136436] 0
[ 0.70135878  0.75772687] 0
[ 0.77410506  0.79404907] 0
[ 0.75645141  0.79213236] 0
[ 0.71398657  0.75064551] 0
[ 0.73043066  0.78686847] 0
[ 0.78018698  0.78870299] 0
[ 0.77591705  0.78783003] 0
[ 0.72251468  0.74530127] 0
[ 0.75125639  0.78290495] 0
[ 0.72750248  0.75796448] 0
[ 0.71231975  0.7568736 ] 0
[ 0.75052847  0.78105662] 0
[ 0.77795911  0.78530721] 0
[ 0.72627252  0.7629157 ] 0
[ 0.78517727  0.78651246] 0
[ 0.74640862  0.77578999] 0
[ 0.74980395  0.75728788] 0
[ 0.75298574  0.79560124] 0
[ 0.72177305  0.76121162] 0
[ 0.7284485   0.75669358] 0
[ 0.71012726  0.75447175] 0
[ 0.7562961   0.78255948] 0
[ 0.7066535   0.76943425] 0
[ 0.70915726  0.72783513] 0
[ 0.74078889  0.79456641] 0
[ 0.74966134  0.77090145] 0
[ 0.79498803  0.77234642] 0
[ 0.73140559  0.78410571] 0
[ 0.79407646  0.78333919] 0
[ 0.78403656  0.79620578] 0
[ 0.72149904  0.75002769] 0
[ 0.77689517  0.78839344] 0
[ 0.71118677  0.75057775] 0
[ 0.77252161  0.78134191] 0
[ 0.72108977  0.77206115] 0
[ 0.737739   0.7722656] 0
[ 0.74045963  0.77186217] 0
[ 0.77962895  0.78872308] 0
[ 0.7500584   0.79104746] 0
[ 0.75653269  0.79068283] 0
[ 0.7528633   0.77062285] 0
[ 0.76303517  0.78851327] 0
[ 0.75959962  0.77538514] 0
[ 0.74445837  0.78203611] 0
[ 0.72962124  0.7759484 ] 0
[ 0.74507849  0.78380451] 0
[ 0.77831755  0.79388098] 0
[ 0.76356642  0.79119303] 0
[ 0.74089746  0.79713341] 0
[ 0.77830139  0.79009282] 0
[ 0.71006294  0.75599287] 0
[ 0.7916122   0.79733128] 0
[ 0.71746845  0.75089896] 0
[ 0.76701459  0.79247068] 0
[ 0.72302118  0.74686626] 0
[ 0.7084971   0.73472858] 0
[ 0.76637082  0.78626586] 0
[ 0.76384423  0.78272174] 0
[ 0.7525489   0.78077211] 0
[ 0.77011409  0.78667846] 0
[ 0.7740875   0.76434717] 0
[ 0.75202964  0.76467969] 0
[ 0.76622649  0.77380489] 0
[ 0.71969292  0.74106455] 0
[ 0.74512476  0.79110449] 0
[ 0.70034394  0.75073923] 0
[ 0.73331525  0.77080996] 0
[ 0.74877427  0.76160383] 0
[ 0.78602871  0.79554283] 0
[ 0.7060156   0.75857219] 0
[ 0.73107445  0.74723431] 0
[ 0.72099673  0.74540987] 0
[ 0.71616546  0.73620943] 0
[ 0.74868661  0.77741834] 0
[ 0.73171098  0.79369187] 0
[ 0.72093363  0.77806759] 0
[ 0.73231647  0.77650587] 0
[ 0.78288025  0.7913111 ] 0
[ 0.71911666  0.75812118] 0
[ 0.75676347  0.77229113] 0
[ 0.79360575  0.79436772] 0
[ 0.75074364  0.79735821] 0
[ 0.7941519   0.79782669] 0
[ 0.77397185  0.77080807] 0
[ 0.70948017  0.75151536] 0
[ 0.7509531   0.79503913] 0
[ 0.71109156  0.76073886] 0
[ 0.76285885  0.77200252] 0
[ 0.74911914  0.7421733 ] 0
[ 0.74565856  0.75761595] 0
[ 0.73517097  0.77208695] 0
[ 0.74397543  0.78792985] 0
[ 0.757569    0.78149759] 0
[ 0.74748431  0.78654328] 0
[ 0.75069795  0.77985794] 0
[ 0.77801942  0.79418866] 0
[ 0.70874397  0.73656549] 0
[ 0.72603306  0.77432356] 0
[ 0.7045524   0.75655205] 0
[ 0.70551321  0.75363534] 0
[ 0.77783455  0.79508368] 0
[ 0.73848113  0.77865189] 0
[ 0.77255097  0.78319725] 0
[ 0.76685325  0.79980809] 0
[ 0.73022057  0.79365084] 0
[ 0.75339522  0.79266373] 0
[ 0.77632491  0.78813723] 0
[ 0.73418109  0.77164195] 0
[ 0.77806936  0.79643228] 0
[ 0.7202537   0.76953547] 0
[ 0.73647702  0.77690149] 0
[ 0.76039192  0.79154036] 0
[ 0.72840569  0.7555127 ] 0
[ 0.70388993  0.77535023] 0
[ 0.78228305  0.78903587] 0
[ 0.78380309  0.78670475] 0
[ 0.70382941  0.74731173] 0
[ 0.73021315  0.73555807] 0
[ 0.75073518  0.76433389] 0
[ 0.78496734  0.79969532] 0
[ 0.71426471  0.76157449] 0
[ 0.74503729  0.77797759] 0
[ 0.759782    0.79291823] 0
[ 0.71490189  0.74142063] 0
[ 0.7644374   0.79451206] 0
[ 0.77024999  0.77323532] 0
[ 0.74839557  0.77102837] 0
[ 0.78211273  0.78582587] 0
[ 0.70102553  0.74674793] 0
[ 0.73304085  0.78372597] 0
[ 0.78037107  0.79852262] 0
[ 0.7395253   0.77550882] 0
[ 0.73034865  0.76941034] 0
[ 0.75033518  0.76654539] 0
[ 0.75565798  0.78039863] 0
[ 0.71820127  0.75204283] 0
[ 0.72304262  0.74338106] 0
[ 0.7364107   0.77812415] 0
[ 0.73255911  0.77768048] 0
[ 0.72663794  0.76205794] 0
[ 0.76906985  0.77585129] 0
[ 0.73746736  0.7649684 ] 0
[ 0.78148082  0.77139473] 0
[ 0.73847277  0.78269387] 0
[ 0.73724013  0.75868943] 0
[ 0.72249236  0.7675553 ] 0
[ 0.74241135  0.7667921 ] 0
[ 0.7557281   0.77800058] 0
[ 0.78488825  0.78530801] 0
[ 0.79018183  0.78342478] 0
[ 0.72280723  0.76182843] 0
[ 0.76222555  0.79541659] 0
[ 0.72024349  0.74740868] 0
