[ 0.7227271   0.56173718] 0
[ 0.70837668  0.55360477] 0
[ 0.76449238  0.5308613 ] 0
[ 0.77995486  0.58228486] 0
[ 0.78926712  0.56069006] 0
[ 0.71361277  0.59027322] 0
[ 0.73051392  0.53923236] 0
[ 0.78569987  0.56405601] 0
[ 0.78034124  0.52117116] 0
[ 0.73041842  0.51108923] 0
[ 0.72787083  0.55797198] 0
[ 0.78775662  0.55776197] 0
[ 0.73746862  0.55182475] 0
[ 0.75709355  0.51964351] 0
[ 0.78854471  0.50467276] 0
[ 0.70412191  0.51747913] 0
[ 0.73882591  0.54517368] 0
[ 0.73521446  0.51847206] 0
[ 0.79323527  0.58692757] 0
[ 0.77705238  0.56277822] 0
[ 0.78175143  0.59929581] 0
[ 0.73009211  0.50566331] 0
[ 0.72939122  0.56052027] 0
[ 0.72893088  0.55809495] 0
[ 0.73748903  0.54584769] 0
[ 0.72209151  0.50481012] 0
[ 0.73413682  0.57123238] 0
[ 0.71267161  0.50127292] 0
[ 0.76724508  0.55693323] 0
[ 0.74046421  0.57793068] 0
[ 0.74131508  0.57687943] 0
[ 0.79359648  0.51853273] 0
[ 0.77332741  0.53651311] 0
[ 0.78313498  0.58561292] 0
[ 0.76519865  0.5171947 ] 0
[ 0.76612503  0.51672113] 0
[ 0.74053693  0.50109306] 0
[ 0.79686093  0.56137939] 0
[ 0.70987079  0.58719777] 0
[ 0.74786783  0.58741799] 0
[ 0.75589816  0.50474137] 0
[ 0.70568375  0.50371792] 0
[ 0.71973239  0.58412125] 0
[ 0.74582725  0.57970718] 0
[ 0.7137662   0.50898504] 0
[ 0.76214595  0.5411275 ] 0
[ 0.76812843  0.53734841] 0
[ 0.77190699  0.50667921] 0
[ 0.77500943  0.5070926 ] 0
[ 0.71778048  0.53938686] 0
[ 0.77984858  0.52165998] 0
[ 0.79889933  0.52186804] 0
[ 0.79722386  0.57399283] 0
[ 0.71060693  0.52039862] 0
[ 0.78228432  0.50649534] 0
[ 0.78360976  0.52329027] 0
[ 0.79578055  0.58175677] 0
[ 0.73856587  0.5044808 ] 0
[ 0.70258212  0.56223444] 0
[ 0.77875526  0.58041626] 0
[ 0.74721379  0.54531619] 0
[ 0.78046909  0.50958618] 0
[ 0.7638455   0.55492019] 0
[ 0.76841246  0.50454683] 0
[ 0.788326    0.53015895] 0
[ 0.73729318  0.55413196] 0
[ 0.73540824  0.55528222] 0
[ 0.72289043  0.51306461] 0
[ 0.78519737  0.57965297] 0
[ 0.78683012  0.54404604] 0
[ 0.76272027  0.50544228] 0
[ 0.78973454  0.55185047] 0
[ 0.79898074  0.53009807] 0
[ 0.77169737  0.59582542] 0
[ 0.78330168  0.59338838] 0
[ 0.78216736  0.51848135] 0
[ 0.75395008  0.54429254] 0
[ 0.7996135   0.53287341] 0
[ 0.79181815  0.52949202] 0
[ 0.76463752  0.52865549] 0
[ 0.72135184  0.58353146] 0
[ 0.72392889  0.54018149] 0
[ 0.72057624  0.53002948] 0
[ 0.77033157  0.52082105] 0
[ 0.78916291  0.50034389] 0
[ 0.74262786  0.55317029] 0
[ 0.75512475  0.55779407] 0
[ 0.77781052  0.54901752] 0
[ 0.76457207  0.50936242] 0
[ 0.76270658  0.516946  ] 0
