[ 0.34880045  0.16682666] 0
[ 0.33494211  0.18528303] 0
[ 0.30480793  0.15504702] 0
[ 0.30912756  0.15027329] 0
[ 0.33551901  0.14461633] 0
[ 0.39267873  0.10613002] 0
[ 0.34241951  0.17144   ] 0
[ 0.36501402  0.16008563] 0
[ 0.38998521  0.18729644] 0
[ 0.38832657  0.15343494] 0
[ 0.32868263  0.19491446] 0
[ 0.35171634  0.19424768] 0
[ 0.38438198  0.15652325] 0
[ 0.31649049  0.18126421] 0
[ 0.31854166  0.18552643] 0
[ 0.36839403  0.17363614] 0
[ 0.31321481  0.19745462] 0
[ 0.36794103  0.13499661] 0
[ 0.3427073   0.16977878] 0
[ 0.39740683  0.14169599] 0
[ 0.38062951  0.19860647] 0
[ 0.35743166  0.14354651] 0
[ 0.33236041  0.18432574] 0
[ 0.38658758  0.18166309] 0
[ 0.3486421   0.11828324] 0
[ 0.30595943  0.17385762] 0
[ 0.35382947  0.15887137] 0
[ 0.36470476  0.12830352] 0
[ 0.33497249  0.14823617] 0
[ 0.32491324  0.15404615] 0
[ 0.31173894  0.19932508] 0
[ 0.31183549  0.18494503] 0
[ 0.34197213  0.12269429] 0
[ 0.36099645  0.17040232] 0
[ 0.36140145  0.18973813] 0
[ 0.32821406  0.11725343] 0
[ 0.30458084  0.19232097] 0
[ 0.35931719  0.1680298 ] 0
[ 0.30072065  0.14067964] 0
[ 0.352705    0.18765007] 0
[ 0.32888225  0.192487  ] 0
[ 0.31916685  0.18831739] 0
[ 0.3558815   0.17934003] 0
[ 0.36662008  0.16191493] 0
[ 0.34997587  0.15683656] 0
[ 0.32963686  0.14816485] 0
[ 0.33537027  0.19737296] 0
[ 0.32122739  0.19458432] 0
[ 0.34578311  0.19156973] 0
[ 0.33705983  0.19127668] 0
[ 0.35452103  0.17182742] 0
[ 0.36939975  0.13427345] 0
[ 0.37773225  0.16167877] 0
[ 0.36002347  0.18087434] 0
[ 0.32750767  0.17535909] 0
[ 0.36007546  0.1330204 ] 0
[ 0.30427544  0.18655976] 0
[ 0.33585774  0.10789274] 0
[ 0.35804376  0.18335403] 0
[ 0.39169772  0.1115523 ] 0
[ 0.35238573  0.19970106] 0
[ 0.32518693  0.18766357] 0
[ 0.3260723   0.19114081] 0
[ 0.35977371  0.11679449] 0
[ 0.3776577   0.19984433] 0
[ 0.34611875  0.19806328] 0
[ 0.34351802  0.10073539] 0
[ 0.39305661  0.16816287] 0
[ 0.33033891  0.1262693 ] 0
[ 0.37043936  0.14553726] 0
[ 0.32286415  0.16440068] 0
[ 0.32468797  0.15967869] 0
[ 0.37420196  0.14895462] 0
[ 0.39052362  0.12357874] 0
[ 0.30169084  0.18512041] 0
[ 0.33052846  0.19454743] 0
[ 0.32642489  0.16729122] 0
[ 0.36476813  0.16890372] 0
[ 0.31595607  0.10298814] 0
[ 0.30929873  0.1839887 ] 0
[ 0.36205953  0.11145576] 0
[ 0.30701892  0.1363846 ] 0
[ 0.36339093  0.10251502] 0
[ 0.3328519   0.17974951] 0
[ 0.34757509  0.14686475] 0
[ 0.35937685  0.11590279] 0
[ 0.33495557  0.19949944] 0
[ 0.35265324  0.13702412] 0
[ 0.30229358  0.14971138] 0
[ 0.37308242  0.16707542] 0
[ 0.31137221  0.14048118] 0
[ 0.38444103  0.1893035 ] 0
[ 0.37921492  0.19131285] 0
[ 0.3353587   0.18009077] 0
[ 0.37270656  0.16672485] 0
[ 0.32480523  0.17669015] 0
[ 0.35363489  0.16325178] 0
[ 0.30787036  0.1583594 ] 0
[ 0.30653835  0.17090432] 0
[ 0.33760952  0.107451  ] 0
[ 0.36078245  0.14494317] 0
[ 0.38299248  0.10462068] 0
[ 0.31826397  0.13827306] 0
[ 0.334407   0.1728834] 0
[ 0.31101174  0.17781371] 0
[ 0.35146451  0.19238357] 0
[ 0.33532179  0.17572651] 0
[ 0.37990115  0.11619026] 0
[ 0.38585728  0.16138677] 0
[ 0.32910177  0.15750467] 0
[ 0.32009438  0.17693716] 0
[ 0.34019229  0.14886822] 0
[ 0.37741667  0.19906428] 0
[ 0.34950139  0.14571244] 0
[ 0.32920361  0.1847732 ] 0
[ 0.37530013  0.18662192] 0
[ 0.34230235  0.14359004] 0
[ 0.36079886  0.13493194] 0
[ 0.33147078  0.17802607] 0
[ 0.35162185  0.12125514] 0
[ 0.32699713  0.14897515] 0
[ 0.37953321  0.16024314] 0
[ 0.37980574  0.10662896] 0
[ 0.30800829  0.11152532] 0
[ 0.32094127  0.18262227] 0
[ 0.34025537  0.198003  ] 0
[ 0.33819088  0.19395873] 0
[ 0.30354477  0.1892908 ] 0
[ 0.36430645  0.16875941] 0
[ 0.38251967  0.17507811] 0
[ 0.35001813  0.12537453] 0
[ 0.35626524  0.18892092] 0
[ 0.37455955  0.17530961] 0
[ 0.30443819  0.15162887] 0
[ 0.33455676  0.16040041] 0
[ 0.36203212  0.19184602] 0
[ 0.36154938  0.17689296] 0
[ 0.32474034  0.13730213] 0
[ 0.33992921  0.1386675 ] 0
[ 0.35610763  0.13043402] 0
[ 0.37635145  0.18903133] 0
[ 0.3047536   0.17148684] 0
[ 0.33134995  0.12304483] 0
[ 0.31947308  0.14767243] 0
[ 0.32646931  0.19366622] 0
[ 0.3193258   0.17802776] 0
[ 0.3793678   0.18016481] 0
[ 0.32264544  0.19276401] 0
[ 0.35883402  0.18052974] 0
[ 0.32980656  0.18625501] 0
[ 0.34873777  0.15835302] 0
[ 0.30586154  0.11709026] 0
[ 0.37245722  0.14993172] 0
[ 0.35362729  0.1571767 ] 0
[ 0.35817023  0.19628113] 0
[ 0.30214474  0.18247056] 0
[ 0.32893908  0.18180047] 0
[ 0.33612903  0.14221441] 0
[ 0.39744346  0.18942699] 0
[ 0.32667668  0.11779817] 0
[ 0.36658405  0.16181564] 0
[ 0.35110074  0.1034931 ] 0
[ 0.39229298  0.18798932] 0
[ 0.32715308  0.13017454] 0
[ 0.33730215  0.13402449] 0
[ 0.30635001  0.19599082] 0
[ 0.34212952  0.16920942] 0
[ 0.38176316  0.13408145] 0
